,cnn_intrsctn_fkey,ped_action
389,26049000,0.5489600282292054
390,50061000,0.5489600282292054
391,23029000,1.6468800846876164
392,26796000,0.5489600282292054
393,23517000,0.5489600282292054
394,25898000,1.6468800846876164
395,27105000,0.5489600282292054
396,26190000,0.5489600282292054
397,32859000,1.6468800846876164
398,32859000,0.5489600282292054
399,32859000,0.5489600282292054
400,32859000,0.5489600282292054
401,23112000,1.6468800846876164
402,27489000,0.5489600282292054
403,24644000,0.5489600282292054
404,26050000,1.0979200564584108
405,25220000,0.5489600282292054
406,20078000,0.5489600282292054
407,20504000,0.5489600282292054
408,27258000,0.5489600282292054
409,24924000,0.5489600282292054
410,27449000,0.5489600282292054
411,26587000,0.5489600282292054
412,26704000,1.6468800846876164
413,25175000,0.5489600282292054
414,27147000,0.5489600282292054
415,26319000,0.5489600282292054
416,27193000,0.5489600282292054
417,24138000,4.391680225833643
418,27628000,1.0979200564584108
419,27004000,1.0979200564584108
420,24468000,0.5489600282292054
421,26573000,0.0
422,23908000,0.5489600282292054
423,24749000,1.0979200564584108
424,23589000,0.5489600282292054
425,22106000,0.5489600282292054
426,24711000,0.5489600282292054
427,24922000,0.5489600282292054
428,25152000,1.6468800846876164
429,27046000,0.5489600282292054
430,30748000,1.6468800846876164
431,25835000,1.6468800846876164
432,30746000,1.6468800846876164
433,26038000,0.5489600282292054
434,21362000,1.0979200564584108
435,27767000,0.5489600282292054
436,26642000,0.5489600282292054
437,22139000,1.6468800846876164
438,27950000,1.6468800846876164
439,25807000,0.5489600282292054
440,24213000,0.5489600282292054
441,23963000,1.6468800846876164
442,25898000,0.5489600282292054
443,20770000,3.2937601693752327
444,32859000,1.0979200564584108
445,34155000,3.842720197604438
446,26031000,0.5489600282292054
447,25301000,0.5489600282292054
448,26686000,1.6468800846876164
449,33277000,0.5489600282292054
450,27083000,0.5489600282292054
451,27376000,0.5489600282292054
452,27192000,0.5489600282292054
453,27508000,1.0979200564584108
454,21483000,0.5489600282292054
455,20066000,0.5489600282292054
456,26044000,1.6468800846876164
457,26848000,0.5489600282292054
458,27101000,0.5489600282292054
459,24157000,0.5489600282292054
460,24459000,0.5489600282292054
461,27524000,0.5489600282292054
462,26621000,0.5489600282292054
463,25699000,1.6468800846876164
464,24176000,0.5489600282292054
465,26205000,0.5489600282292054
466,27250000,0.5489600282292054
467,25882000,0.5489600282292054
468,25591000,0.5489600282292054
469,24936000,1.6468800846876164
470,30738000,0.5489600282292054
471,21487000,1.0979200564584108
472,50091000,0.5489600282292054
473,24484000,0.5489600282292054
474,23797000,0.5489600282292054
475,22629000,0.5489600282292054
476,20573000,1.6468800846876164
477,30070000,0.5489600282292054
478,26544000,1.6468800846876164
479,24634000,3.2937601693752327
480,25321000,0.5489600282292054
481,32859000,0.5489600282292054
482,27510000,0.5489600282292054
483,33725000,0.5489600282292054
484,24450000,0.5489600282292054
485,34016000,0.5489600282292054
486,27533000,0.5489600282292054
487,21496000,1.6468800846876164
488,27487000,1.6468800846876164
489,27501000,1.6468800846876164
490,26345000,0.5489600282292054
491,26042000,1.6468800846876164
492,24201000,0.5489600282292054
493,26704000,0.5489600282292054
494,20157000,0.5489600282292054
495,27854000,0.5489600282292054
496,26034000,0.5489600282292054
497,28006000,0.5489600282292054
498,27619000,2.1958401129168217
499,27566000,0.5489600282292054
500,33539000,0.5489600282292054
501,20614000,1.0979200564584108
502,27235000,0.5489600282292054
503,30747000,0.5489600282292054
504,20770000,0.5489600282292054
505,24926000,1.6468800846876164
506,20485000,0.5489600282292054
507,24679000,0.5489600282292054
508,24044000,0.5489600282292054
509,33027000,0.5489600282292054
510,25144000,1.6468800846876164
511,23555000,1.0979200564584108
512,27366000,1.6468800846876164
513,26027000,0.5489600282292054
514,26844000,2.1958401129168217
515,20065000,0.5489600282292054
516,21901000,1.0979200564584108
517,24434000,1.6468800846876164
518,50893000,0.5489600282292054
519,52238000,0.5489600282292054
520,24623000,0.5489600282292054
521,25223000,0.5489600282292054
522,24171000,1.6468800846876164
523,24444000,0.5489600282292054
524,26037000,1.6468800846876164
525,24888000,1.6468800846876164
526,25179000,0.5489600282292054
527,25204000,0.5489600282292054
528,34153000,0.5489600282292054
529,26044000,0.5489600282292054
530,26578000,0.5489600282292054
531,33708000,1.6468800846876164
532,23774000,0.5489600282292054
533,25321000,1.6468800846876164
534,25191000,0.5489600282292054
535,27375000,1.6468800846876164
536,23627000,0.5489600282292054
537,26191000,0.5489600282292054
538,33391000,0.5489600282292054
539,24142000,0.5489600282292054
540,24403000,0.5489600282292054
541,25328000,0.5489600282292054
542,24933000,0.5489600282292054
543,27966000,1.0979200564584108
544,27473000,1.6468800846876164
545,21135000,0.5489600282292054
546,30754000,0.5489600282292054
547,24436000,1.0979200564584108
548,23182000,1.6468800846876164
549,23966000,0.5489600282292054
550,23601000,0.5489600282292054
551,26011000,1.6468800846876164
552,24645000,0.5489600282292054
553,32859000,0.5489600282292054
554,28106000,1.6468800846876164
555,24675000,0.5489600282292054
556,24611000,1.6468800846876164
557,24613000,0.5489600282292054
558,26653000,0.5489600282292054
559,26242000,0.5489600282292054
560,25892000,0.0
561,26059000,0.5489600282292054
562,24900000,0.5489600282292054
563,23742000,0.5489600282292054
564,23937000,1.6468800846876164
565,27968000,0.5489600282292054
566,24022000,1.6468800846876164
567,27282000,0.5489600282292054
568,24160000,0.5489600282292054
569,24079000,1.6468800846876164
570,23586000,0.5489600282292054
571,25900000,0.5489600282292054
572,27272000,0.5489600282292054
573,23724000,0.5489600282292054
574,23070000,1.6468800846876164
575,28009000,0.5489600282292054
576,24209000,0.5489600282292054
577,24917000,0.5489600282292054
578,26801000,0.5489600282292054
579,23613000,0.5489600282292054
580,25723000,0.5489600282292054
581,33411000,0.5489600282292054
582,25177000,1.6468800846876164
583,24262000,0.5489600282292054
584,24310000,1.6468800846876164
585,23889000,0.5489600282292054
586,26973000,2.1958401129168217
587,23880000,0.5489600282292054
588,25480000,0.5489600282292054
589,21140000,0.5489600282292054
590,33281000,0.5489600282292054
591,27078000,0.5489600282292054
592,25252000,0.5489600282292054
593,26547000,0.5489600282292054
594,32859000,0.5489600282292054
595,25712000,0.5489600282292054
596,24160000,0.5489600282292054
597,20239000,1.6468800846876164
598,32859000,0.5489600282292054
599,27231000,0.5489600282292054
600,34013000,0.5489600282292054
601,24514000,1.6468800846876164
602,25153000,0.5489600282292054
603,20664000,1.6468800846876164
604,24083000,7.685440395208876
605,24892000,0.5489600282292054
606,23756000,1.6468800846876164
607,25221000,1.6468800846876164
608,32859000,1.0979200564584108
609,26676000,1.6468800846876164
610,24272000,0.5489600282292054
611,20945000,2.744800141146027
612,24117000,1.6468800846876164
613,27075000,0.5489600282292054
614,27262000,0.5489600282292054
615,21310000,0.5489600282292054
616,25823000,0.5489600282292054
617,30755000,0.5489600282292054
618,32859000,1.6468800846876164
619,23513000,0.5489600282292054
620,26162000,0.5489600282292054
621,20666000,0.5489600282292054
622,22579000,1.6468800846876164
623,25952000,0.5489600282292054
624,30739000,0.5489600282292054
625,24145000,0.5489600282292054
626,26536000,0.5489600282292054
627,24313000,1.6468800846876164
628,25182000,1.6468800846876164
629,20573000,1.6468800846876164
630,33360000,0.5489600282292054
631,25252000,0.5489600282292054
632,20897000,1.6468800846876164
633,32859000,0.5489600282292054
634,27062000,1.6468800846876164
635,27493000,0.5489600282292054
636,30734000,1.6468800846876164
637,24886000,0.5489600282292054
638,20732000,0.5489600282292054
639,24298000,2.1958401129168217
640,25727000,0.5489600282292054
641,21806000,0.5489600282292054
642,24739000,0.5489600282292054
643,23799000,1.6468800846876164
644,25221000,0.5489600282292054
645,27149000,0.5489600282292054
646,25200000,0.5489600282292054
647,30735000,0.5489600282292054
648,26308000,0.5489600282292054
649,20807000,1.6468800846876164
650,26413000,1.6468800846876164
651,26303000,0.5489600282292054
652,25316000,0.5489600282292054
653,30746000,0.5489600282292054
654,27611000,0.5489600282292054
655,22460000,0.5489600282292054
656,24898000,0.5489600282292054
657,21705000,0.5489600282292054
658,25088000,1.6468800846876164
659,25956000,0.5489600282292054
660,26609000,1.6468800846876164
661,30766000,1.0979200564584108
662,24160000,0.5489600282292054
663,26609000,0.5489600282292054
664,50156000,0.5489600282292054
665,23606000,1.6468800846876164
666,24354000,1.6468800846876164
667,26505000,1.6468800846876164
668,26070000,0.5489600282292054
669,25977000,0.5489600282292054
670,20726000,1.0979200564584108
671,27506000,0.5489600282292054
672,25723000,0.5489600282292054
673,24837000,0.5489600282292054
674,23710000,0.5489600282292054
675,23831000,0.5489600282292054
676,24555000,1.6468800846876164
677,27830000,0.5489600282292054
678,27433000,1.0979200564584108
679,20813000,0.5489600282292054
680,21744000,1.6468800846876164
681,27245000,0.5489600282292054
682,23195000,0.5489600282292054
683,26552000,0.5489600282292054
684,26070000,0.5489600282292054
685,25941000,0.5489600282292054
686,24192000,0.5489600282292054
687,26446000,0.5489600282292054
688,24572000,1.6468800846876164
689,26833000,0.5489600282292054
690,26695000,0.5489600282292054
691,20692000,0.5489600282292054
692,30749000,0.5489600282292054
693,24599000,1.6468800846876164
694,25226000,1.0979200564584108
695,23937000,0.5489600282292054
696,25830000,0.5489600282292054
697,30742000,0.5489600282292054
698,24697000,0.5489600282292054
699,25639000,0.5489600282292054
700,33570000,0.5489600282292054
701,52254000,0.5489600282292054
702,24645000,1.6468800846876164
703,24766000,0.5489600282292054
704,34074000,0.5489600282292054
705,24292000,1.6468800846876164
706,25971000,0.5489600282292054
707,25882000,0.5489600282292054
708,26079000,0.5489600282292054
709,26977000,0.5489600282292054
710,21326000,2.744800141146027
711,27997000,1.0979200564584108
712,20896000,1.0979200564584108
713,26416000,0.5489600282292054
714,25120000,1.6468800846876164
715,22679000,0.5489600282292054
716,30745000,0.5489600282292054
717,24583000,0.5489600282292054
718,30739000,0.5489600282292054
719,24918000,0.5489600282292054
720,24627000,0.5489600282292054
721,50893000,0.5489600282292054
722,24130000,1.6468800846876164
723,30747000,0.5489600282292054
724,27621000,1.6468800846876164
725,25577000,0.5489600282292054
726,25196000,0.5489600282292054
727,25595000,0.5489600282292054
728,24129000,0.5489600282292054
729,25906000,0.5489600282292054
730,21517000,0.5489600282292054
731,24276000,0.5489600282292054
732,25720000,2.1958401129168217
733,23601000,0.5489600282292054
734,23952000,1.6468800846876164
735,24910000,1.6468800846876164
736,26938000,0.5489600282292054
737,22465000,0.5489600282292054
738,23937000,1.6468800846876164
739,26545000,0.5489600282292054
740,26547000,0.5489600282292054
741,24141000,0.5489600282292054
742,24575000,0.5489600282292054
743,33755000,0.5489600282292054
744,24145000,1.6468800846876164
745,23599000,0.5489600282292054
746,20979000,0.5489600282292054
747,24645000,1.6468800846876164
748,21304000,1.6468800846876164
749,26332000,1.0979200564584108
750,24467000,0.5489600282292054
751,26646000,1.6468800846876164
752,23937000,0.5489600282292054
753,24924000,1.6468800846876164
754,24952000,0.5489600282292054
755,24819000,0.5489600282292054
756,22063000,1.6468800846876164
757,23016000,0.5489600282292054
758,24926000,0.5489600282292054
759,27967000,0.5489600282292054
760,25977000,0.5489600282292054
761,30747000,2.744800141146027
762,24978000,0.5489600282292054
763,22264000,0.5489600282292054
764,27926000,0.5489600282292054
765,25813000,0.5489600282292054
766,21332000,0.5489600282292054
767,24082000,1.6468800846876164
768,25933000,0.5489600282292054
769,26498000,0.5489600282292054
770,33699000,0.5489600282292054
771,20498000,1.0979200564584108
772,26508000,1.6468800846876164
773,25221000,1.0979200564584108
774,24008000,1.6468800846876164
775,52166000,0.5489600282292054
776,33436000,0.5489600282292054
777,24150000,0.5489600282292054
778,24996000,1.6468800846876164
779,25055000,1.6468800846876164
780,22715000,0.5489600282292054
781,23800000,0.5489600282292054
782,23589000,0.5489600282292054
783,25723000,0.5489600282292054
784,26050000,0.5489600282292054
785,25190000,2.1958401129168217
786,25175000,0.5489600282292054
787,24199000,1.0979200564584108
788,24545000,0.5489600282292054
789,25531000,0.5489600282292054
790,24459000,0.5489600282292054
791,30746000,0.5489600282292054
792,25710000,0.5489600282292054
793,54093000,2.1958401129168217
794,33717000,1.6468800846876164
795,25930000,0.5489600282292054
796,26964000,0.5489600282292054
797,24079000,1.6468800846876164
798,33438000,0.5489600282292054
799,27210000,0.5489600282292054
800,23827000,0.5489600282292054
801,30755000,0.5489600282292054
802,25484000,0.5489600282292054
803,26929000,1.6468800846876164
804,26552000,0.5489600282292054
805,26974000,0.5489600282292054
806,26628000,0.5489600282292054
807,30756000,0.5489600282292054
808,24434000,0.5489600282292054
809,33626000,1.6468800846876164
810,23937000,0.5489600282292054
811,30755000,0.5489600282292054
812,33713000,1.0979200564584108
813,33776000,0.5489600282292054
814,26429000,1.6468800846876164
815,25353000,0.5489600282292054
816,33364000,0.5489600282292054
817,24377000,0.5489600282292054
818,23096000,1.6468800846876164
819,25475000,0.5489600282292054
820,25575000,0.5489600282292054
821,26365000,0.5489600282292054
822,27419000,0.5489600282292054
823,26031000,0.5489600282292054
824,24416000,0.5489600282292054
825,24174000,0.5489600282292054
826,23838000,1.6468800846876164
827,20308000,0.5489600282292054
828,26027000,0.5489600282292054
829,27015000,2.1958401129168217
830,25984000,0.5489600282292054
831,27289000,1.6468800846876164
832,24540000,3.842720197604438
833,25351000,1.6468800846876164
834,24358000,0.5489600282292054
835,24370000,1.6468800846876164
836,23904000,0.5489600282292054
837,26376000,1.6468800846876164
838,26705000,1.6468800846876164
839,23931000,1.6468800846876164
840,24173000,0.5489600282292054
841,25536000,0.5489600282292054
842,20306000,2.744800141146027
843,27259000,0.5489600282292054
844,27803000,0.5489600282292054
845,25701000,0.5489600282292054
846,22285000,0.5489600282292054
847,21751000,1.0979200564584108
848,24414000,1.0979200564584108
849,24390000,1.6468800846876164
850,20969000,2.744800141146027
851,24183000,0.5489600282292054
852,26475000,0.5489600282292054
853,33028000,1.6468800846876164
854,20609000,0.5489600282292054
855,25956000,0.5489600282292054
856,27554000,1.6468800846876164
857,33269000,0.5489600282292054
858,24888000,0.5489600282292054
859,23797000,0.5489600282292054
860,24926000,0.5489600282292054
861,25088000,0.5489600282292054
862,33467000,0.5489600282292054
863,24903000,0.5489600282292054
864,27252000,1.0979200564584108
865,24018000,1.0979200564584108
866,21827000,0.5489600282292054
867,24563000,0.5489600282292054
868,24192000,0.5489600282292054
869,21047000,1.6468800846876164
870,33269000,1.6468800846876164
871,27483000,1.0979200564584108
872,22435000,0.5489600282292054
873,24233000,0.5489600282292054
874,25871000,1.0979200564584108
875,24311000,1.6468800846876164
876,23070000,0.5489600282292054
877,24293000,1.6468800846876164
878,24434000,1.6468800846876164
879,26352000,0.5489600282292054
880,21769000,1.0979200564584108
881,27216000,0.5489600282292054
882,26029000,0.5489600282292054
883,24468000,0.5489600282292054
884,20996000,0.5489600282292054
885,27084000,1.0979200564584108
886,21540000,1.6468800846876164
887,27250000,1.6468800846876164
888,25963000,0.5489600282292054
889,24233000,1.6468800846876164
890,21480000,0.5489600282292054
891,27816000,0.5489600282292054
892,24490000,0.5489600282292054
893,27484000,0.5489600282292054
894,24036000,1.6468800846876164
895,30739000,0.5489600282292054
896,26675000,0.5489600282292054
897,24892000,0.5489600282292054
898,24130000,1.6468800846876164
899,21135000,1.0979200564584108
900,24590000,0.5489600282292054
901,24459000,1.6468800846876164
902,27500000,0.5489600282292054
903,27357000,0.5489600282292054
904,24958000,0.5489600282292054
905,22511000,0.5489600282292054
906,21487000,0.5489600282292054
907,30738000,1.6468800846876164
908,26030000,1.6468800846876164
909,25208000,0.5489600282292054
910,24319000,0.5489600282292054
911,21742000,0.5489600282292054
912,54151000,0.5489600282292054
913,24434000,0.5489600282292054
914,23781000,0.5489600282292054
915,26547000,0.5489600282292054
916,33729000,0.5489600282292054
917,24335000,0.5489600282292054
918,23897000,0.5489600282292054
919,24570000,0.5489600282292054
920,25973000,0.5489600282292054
921,23323000,0.5489600282292054
922,26049000,1.6468800846876164
923,25182000,0.5489600282292054
924,23889000,1.6468800846876164
925,26345000,1.6468800846876164
926,21718000,0.5489600282292054
927,54152000,1.6468800846876164
928,24128000,1.6468800846876164
929,25701000,0.5489600282292054
930,24795000,1.0979200564584108
931,23354000,1.6468800846876164
