,cnn_sgmt_fkey,ped_action
17119,6330000.0,0.5441980001295812
17120,8746103.0,0.5441980001295812
17123,12033000.0,1.6325940003887436
17124,3974000.0,1.0883960002591624
17127,10272201.0,0.5441980001295812
17129,12547101.0,0.5441980001295812
17132,7146000.0,1.6325940003887436
17135,10179000.0,0.5441980001295812
17137,912101.0,0.5441980001295812
17140,723000.0,1.6325940003887436
17142,857000.0,0.5441980001295812
17147,3026101.0,0.5441980001295812
17150,8894000.0,1.6325940003887436
17153,11685000.0,0.5441980001295812
17157,6134101.0,0.5441980001295812
17161,9143000.0,1.0883960002591624
17162,8747102.0,0.5441980001295812
17166,4377000.0,1.6325940003887436
17167,7170000.0,0.5441980001295812
17168,2467000.0,2.720990000647906
17170,929101.0,0.5441980001295812
17172,335000.0,1.6325940003887436
17173,4815101.0,0.5441980001295812
17174,11281000.0,1.0883960002591624
17180,12553103.0,1.6325940003887436
17182,9188000.0,0.5441980001295812
17192,5599000.0,0.5441980001295812
17197,3473000.0,1.6325940003887436
17198,9111001.0,0.5441980001295812
17199,2800202.0,0.5441980001295812
17200,8843101.0,1.6325940003887436
17202,10660000.0,1.6325940003887436
17203,12017101.0,1.0883960002591624
17204,9115000.0,1.6325940003887436
17207,9277201.0,0.5441980001295812
17209,10046000.0,0.5441980001295812
17210,6325000.0,0.5441980001295812
17211,6146101.0,0.5441980001295812
17212,13264000.0,1.6325940003887436
17215,5688000.0,0.5441980001295812
17217,4200000.0,1.6325940003887436
17220,296000.0,1.6325940003887436
17222,9614000.0,1.6325940003887436
17223,1604000.0,0.5441980001295812
17224,541000.0,0.5441980001295812
17225,879000.0,0.5441980001295812
17233,1334000.0,0.5441980001295812
17234,12289102.0,1.6325940003887436
17235,819000.0,1.6325940003887436
17238,9140000.0,1.6325940003887436
17239,10269201.0,0.5441980001295812
17241,9690000.0,1.6325940003887436
17242,9112201.0,0.5441980001295812
17246,13644000.0,0.5441980001295812
17249,9139000.0,1.6325940003887436
17251,10054000.0,0.5441980001295812
17254,9879101.0,0.5441980001295812
17256,13143102.0,1.0883960002591624
17257,9113000.0,1.6325940003887436
17260,3790000.0,1.6325940003887436
17261,8347201.0,1.6325940003887436
17262,1978000.0,2.1767920005183248
17263,9544000.0,0.5441980001295812
17264,10256000.0,0.5441980001295812
17265,8048103.0,1.6325940003887436
17266,10174000.0,0.5441980001295812
17267,3453000.0,0.5441980001295812
17269,585000.0,1.0883960002591624
17273,1526000.0,0.5441980001295812
17275,13053000.0,0.5441980001295812
17276,8457101.0,0.5441980001295812
17277,5455000.0,0.5441980001295812
17278,10272101.0,1.6325940003887436
17279,9088000.0,0.5441980001295812
17281,8842000.0,0.5441980001295812
17282,340000.0,1.6325940003887436
17283,7989101.0,0.5441980001295812
17284,8462101.0,0.5441980001295812
17287,6557000.0,1.0883960002591624
17288,1349000.0,0.5441980001295812
17291,9876401.0,0.5441980001295812
17293,918101.0,3.8093860009070686
17301,3477000.0,0.5441980001295812
17303,7553000.0,0.5441980001295812
17305,6041101.0,1.6325940003887436
17306,378000.0,0.5441980001295812
17307,9297000.0,0.5441980001295812
17311,3550000.0,1.6325940003887436
17312,6552000.0,1.6325940003887436
17313,8073000.0,1.0883960002591624
17314,891000.0,0.5441980001295812
17317,11717000.0,0.5441980001295812
17318,4290000.0,0.5441980001295812
17322,8464201.0,0.5441980001295812
17323,8751201.0,0.5441980001295812
17326,5451000.0,0.5441980001295812
17327,490000.0,0.5441980001295812
17328,11834000.0,1.0883960002591624
17330,10660000.0,0.5441980001295812
17332,10555000.0,1.6325940003887436
17333,9457000.0,0.5441980001295812
17338,12723000.0,1.6325940003887436
17339,13166101.0,1.6325940003887436
17340,10677000.0,0.5441980001295812
17342,9749101.0,1.0883960002591624
17343,12281201.0,1.0883960002591624
17345,7757000.0,1.6325940003887436
17347,3459000.0,0.5441980001295812
17348,7834101.0,2.1767920005183248
17350,8752101.0,0.5441980001295812
17351,8710000.0,0.5441980001295812
17352,912201.0,3.265188000777487
17354,6462000.0,0.5441980001295812
17356,8384201.0,0.5441980001295812
17359,5823000.0,1.6325940003887436
17363,5688000.0,1.0883960002591624
17365,12397000.0,0.5441980001295812
17367,9687000.0,1.6325940003887436
17370,2152000.0,1.0883960002591624
17371,2163101.0,3.8093860009070686
17373,271000.0,0.5441980001295812
17374,8131000.0,0.5441980001295812
17375,4805101.0,0.5441980001295812
17377,298000.0,0.5441980001295812
17378,1637000.0,0.5441980001295812
17379,7658000.0,2.1767920005183248
17381,7116000.0,0.5441980001295812
17382,6330000.0,0.5441980001295812
17383,5175000.0,0.5441980001295812
17384,2799205.0,0.5441980001295812
17387,8674101.0,0.5441980001295812
17390,331000.0,1.0883960002591624
17392,7827201.0,0.5441980001295812
17395,10704000.0,0.5441980001295812
17398,9095101.0,0.5441980001295812
17400,3293000.0,1.0883960002591624
17401,1240000.0,1.0883960002591624
17404,6043101.0,0.5441980001295812
17405,4306000.0,1.0883960002591624
17407,6311000.0,0.5441980001295812
17410,19371000.0,0.5441980001295812
17415,644000.0,0.5441980001295812
17416,12409000.0,1.6325940003887436
17417,5438000.0,1.6325940003887436
17422,9193000.0,0.5441980001295812
17423,9114000.0,0.5441980001295812
17424,265000.0,0.5441980001295812
17425,7984000.0,1.0883960002591624
17426,4630000.0,0.5441980001295812
17428,6037000.0,0.5441980001295812
17430,9551000.0,1.6325940003887436
17431,10269101.0,0.5441980001295812
17436,8740201.0,1.6325940003887436
17437,12554101.0,0.5441980001295812
17438,12553103.0,0.5441980001295812
17439,8751201.0,0.5441980001295812
17440,195201.0,0.5441980001295812
17443,9697000.0,0.5441980001295812
17444,12554101.0,1.0883960002591624
17446,5836000.0,2.1767920005183248
17448,9111000.0,0.5441980001295812
17450,9150000.0,0.5441980001295812
17451,12017101.0,0.5441980001295812
17453,7826201.0,1.0883960002591624
17455,111000.0,0.5441980001295812
17457,12023000.0,0.5441980001295812
17462,3151000.0,1.6325940003887436
17463,10223000.0,0.5441980001295812
17464,559000.0,0.5441980001295812
17467,3308000.0,0.5441980001295812
17468,8760101.0,0.5441980001295812
17469,10476000.0,1.6325940003887436
17471,11667000.0,2.1767920005183248
17474,9695000.0,0.5441980001295812
17476,4985000.0,1.6325940003887436
17477,8051201.0,1.6325940003887436
17480,12018201.0,1.0883960002591624
17485,9095201.0,0.5441980001295812
17486,12664000.0,0.5441980001295812
17487,3550000.0,0.5441980001295812
17491,1337000.0,0.5441980001295812
17493,10487000.0,0.5441980001295812
17496,9107000.0,0.5441980001295812
17497,10561000.0,1.6325940003887436
17498,5680000.0,0.5441980001295812
17507,13536101.0,0.5441980001295812
17508,9755000.0,0.5441980001295812
17510,5698000.0,0.5441980001295812
17511,19186000.0,1.0883960002591624
17512,3617000.0,0.5441980001295812
17513,9154101.0,1.0883960002591624
17515,2477000.0,0.5441980001295812
17516,6082101.0,1.6325940003887436
17518,2488101.0,0.5441980001295812
17520,9875402.0,1.0883960002591624
17523,9551000.0,1.6325940003887436
17526,7042000.0,0.5441980001295812
17528,6607000.0,2.720990000647906
17530,515000.0,0.5441980001295812
17532,2169101.0,1.6325940003887436
17533,5907000.0,1.6325940003887436
17540,918201.0,1.6325940003887436
17542,911201.0,0.5441980001295812
17545,4010000.0,1.6325940003887436
17547,9817201.0,0.5441980001295812
17548,3171000.0,0.5441980001295812
17549,10553000.0,0.5441980001295812
17550,6137101.0,0.5441980001295812
17552,6437101.0,0.5441980001295812
17553,12666000.0,0.5441980001295812
17554,6585201.0,1.0883960002591624
17555,14101000.0,0.5441980001295812
17557,7834101.0,0.5441980001295812
17561,9753000.0,0.5441980001295812
17563,3241203.0,1.0883960002591624
17564,6713000.0,0.5441980001295812
17566,6072101.0,0.5441980001295812
17569,10483000.0,1.0883960002591624
17570,3568000.0,1.0883960002591624
17571,8842000.0,0.5441980001295812
17574,5913000.0,1.6325940003887436
17575,13666000.0,0.5441980001295812
17576,8054101.0,0.5441980001295812
17579,2668000.0,0.5441980001295812
17583,8890000.0,0.5441980001295812
17584,8354201.0,1.0883960002591624
17586,8751101.0,3.8093860009070686
17587,12015101.0,1.0883960002591624
17588,9839201.0,0.5441980001295812
17594,480000.0,0.5441980001295812
17595,184101.0,0.5441980001295812
17596,6714000.0,1.6325940003887436
17597,9686000.0,0.5441980001295812
17598,13057001.0,0.5441980001295812
17599,12550102.0,0.5441980001295812
17601,12015101.0,0.5441980001295812
17602,10267201.0,1.0883960002591624
17604,5661000.0,0.5441980001295812
17606,3234000.0,1.0883960002591624
17607,8763101.0,0.5441980001295812
17609,1643000.0,0.5441980001295812
17610,3871000.0,0.5441980001295812
17611,5058000.0,1.6325940003887436
17614,9110000.0,0.5441980001295812
17616,3240201.0,1.0883960002591624
17617,11051000.0,0.5441980001295812
17618,12419000.0,1.0883960002591624
17619,8851000.0,0.5441980001295812
17621,6105000.0,0.5441980001295812
17622,13172101.0,1.0883960002591624
17624,363000.0,0.5441980001295812
17625,13726000.0,0.5441980001295812
17626,10672000.0,1.6325940003887436
17627,222201.0,1.6325940003887436
17629,12267000.0,1.6325940003887436
17639,798000.0,0.5441980001295812
17640,8131000.0,0.5441980001295812
17641,3550000.0,0.5441980001295812
17643,6044201.0,1.6325940003887436
17645,10618202.0,0.5441980001295812
17647,4843000.0,0.5441980001295812
17650,2439000.0,0.5441980001295812
17652,7747000.0,1.6325940003887436
17653,8895000.0,1.6325940003887436
17655,1373000.0,0.5441980001295812
17656,716000.0,0.5441980001295812
17657,5458000.0,0.5441980001295812
17658,9770000.0,1.6325940003887436
17659,8461101.0,0.5441980001295812
17660,8895000.0,0.5441980001295812
17663,9084000.0,0.5441980001295812
17673,3562000.0,1.6325940003887436
17675,2772000.0,2.720990000647906
17677,9116000.0,0.5441980001295812
17680,4075000.0,0.5441980001295812
17681,163000.0,1.6325940003887436
17682,1989000.0,0.5441980001295812
17685,9121000.0,2.1767920005183248
17691,889000.0,1.6325940003887436
17692,10266201.0,0.5441980001295812
17693,8368201.0,0.5441980001295812
17694,12084000.0,0.5441980001295812
17699,3631000.0,0.5441980001295812
17701,13145202.0,0.5441980001295812
17704,9109201.0,1.6325940003887436
17705,6322000.0,0.5441980001295812
17708,508000.0,0.5441980001295812
17709,8742203.0,0.5441980001295812
17710,13266000.0,1.6325940003887436
17716,693000.0,1.6325940003887436
17717,8463101.0,1.6325940003887436
17718,7290000.0,2.720990000647906
17720,2648000.0,0.5441980001295812
17722,7710104.0,1.6325940003887436
17723,2863000.0,2.1767920005183248
17725,7385000.0,0.5441980001295812
17727,9174101.0,0.5441980001295812
17732,9796000.0,0.5441980001295812
17735,8752201.0,1.6325940003887436
17739,1111000.0,1.6325940003887436
17745,739000.0,0.5441980001295812
17747,5471000.0,0.5441980001295812
17748,1378000.0,0.5441980001295812
17749,4538101.0,0.5441980001295812
17751,2801101.0,1.6325940003887436
17752,10674101.0,0.5441980001295812
17753,6982000.0,1.0883960002591624
17754,4799101.0,0.5441980001295812
17755,11378000.0,0.5441980001295812
17756,9722000.0,0.5441980001295812
17759,13144101.0,0.5441980001295812
17761,106000.0,0.5441980001295812
17762,4536101.0,1.0883960002591624
17766,6139101.0,1.0883960002591624
17767,5808000.0,0.5441980001295812
17769,8747203.0,0.5441980001295812
17770,12728000.0,1.6325940003887436
17771,5330101.0,0.5441980001295812
17774,7654000.0,0.5441980001295812
17777,2171201.0,0.5441980001295812
17779,304000.0,1.6325940003887436
17780,446000.0,1.0883960002591624
17784,216101.0,0.5441980001295812
17785,5820000.0,0.5441980001295812
17787,9012000.0,0.5441980001295812
17789,8722000.0,0.5441980001295812
17793,12290101.0,0.5441980001295812
17794,3296001.0,2.1767920005183248
17796,12957000.0,0.5441980001295812
17799,14023000.0,1.0883960002591624
17800,909201.0,0.5441980001295812
17801,10272201.0,0.5441980001295812
17807,2176102.0,0.5441980001295812
17815,5927000.0,0.5441980001295812
17818,9905000.0,0.5441980001295812
17819,8747203.0,1.6325940003887436
17820,7755000.0,1.6325940003887436
17822,6271000.0,0.5441980001295812
17823,13143101.0,0.5441980001295812
17825,9136000.0,0.5441980001295812
17830,2773000.0,0.5441980001295812
17834,13698000.0,1.0883960002591624
17835,917201.0,0.5441980001295812
17836,13751000.0,0.5441980001295812
17839,7753000.0,1.6325940003887436
17840,10673000.0,1.0883960002591624
17842,715000.0,0.5441980001295812
17843,14212000.0,0.5441980001295812
17846,2753000.0,1.0883960002591624
17848,10338000.0,0.5441980001295812
17850,12016101.0,1.0883960002591624
17854,6040201.0,0.5441980001295812
17857,6110000.0,0.5441980001295812
17859,2308000.0,0.5441980001295812
17860,13073000.0,0.5441980001295812
17861,4866201.0,0.5441980001295812
17862,7539000.0,0.5441980001295812
17863,5060000.0,0.5441980001295812
17866,10622101.0,1.6325940003887436
17868,9094000.0,0.5441980001295812
17869,6437101.0,0.5441980001295812
17870,809000.0,1.6325940003887436
17872,9283201.0,1.6325940003887436
17879,7834101.0,1.0883960002591624
17880,7046000.0,0.5441980001295812
17882,6623000.0,0.5441980001295812
17886,170000.0,0.5441980001295812
17888,7232000.0,1.0883960002591624
17889,12665000.0,1.6325940003887436
17891,11681000.0,0.5441980001295812
17894,451000.0,1.0883960002591624
17896,6319000.0,0.5441980001295812
17899,10265101.0,1.0883960002591624
17901,6318000.0,0.5441980001295812
17904,10272101.0,0.5441980001295812
17907,12031000.0,0.5441980001295812
17909,8747102.0,0.5441980001295812
17912,4991000.0,1.6325940003887436
17914,9846000.0,1.0883960002591624
17915,361000.0,0.5441980001295812
17916,6143201.0,1.0883960002591624
17920,4156000.0,2.1767920005183248
17923,10170000.0,0.5441980001295812
17924,7096000.0,0.5441980001295812
17927,2158201.0,0.5441980001295812
17928,5928000.0,0.5441980001295812
17929,8242000.0,1.6325940003887436
17930,12015201.0,0.5441980001295812
17931,13423000.0,1.0883960002591624
17933,6700000.0,0.5441980001295812
17935,1405000.0,0.5441980001295812
17936,7039001.0,0.5441980001295812
17938,7787000.0,0.5441980001295812
17939,215101.0,0.5441980001295812
17941,8713000.0,1.6325940003887436
17942,10663201.0,0.5441980001295812
17945,11439201.0,0.5441980001295812
17949,13065000.0,0.5441980001295812
17950,880000.0,0.5441980001295812
17952,13055000.0,3.8093860009070686
17955,8294000.0,1.6325940003887436
17957,9761000.0,0.5441980001295812
17958,7598000.0,0.5441980001295812
17961,5823000.0,0.5441980001295812
17964,8773201.0,0.5441980001295812
17966,10802000.0,0.5441980001295812
17967,7369000.0,1.6325940003887436
17968,2162101.0,3.8093860009070686
17970,7520003.0,1.6325940003887436
17974,913201.0,0.5441980001295812
17976,6435101.0,0.5441980001295812
17978,13411000.0,0.5441980001295812
17984,7131000.0,1.6325940003887436
17986,5564000.0,0.5441980001295812
17988,8350201.0,0.5441980001295812
17991,720000.0,0.5441980001295812
17992,2822104.0,0.5441980001295812
17994,12418000.0,0.5441980001295812
17997,3241202.0,8.162970001943718
17998,7564000.0,0.5441980001295812
18000,910101.0,0.5441980001295812
18001,488000.0,0.5441980001295812
18002,7707202.0,1.6325940003887436
18005,8362201.0,0.5441980001295812
18006,9134000.0,1.6325940003887436
18007,5176000.0,0.5441980001295812
18008,2118000.0,1.6325940003887436
18009,3791000.0,0.5441980001295812
18015,9116000.0,0.5441980001295812
18016,7655000.0,0.5441980001295812
18017,5667000.0,3.265188000777487
18021,888000.0,0.5441980001295812
18022,6578101.0,0.5441980001295812
18023,4190000.0,0.5441980001295812
18024,6270000.0,0.5441980001295812
18027,261000.0,1.6325940003887436
18030,12280201.0,1.0883960002591624
18031,10544000.0,0.5441980001295812
18035,8241000.0,1.6325940003887436
18037,8800000.0,1.6325940003887436
18039,3562000.0,1.6325940003887436
18040,7834101.0,0.5441980001295812
18041,12562201.0,0.5441980001295812
18044,11439101.0,0.5441980001295812
18045,6436101.0,0.5441980001295812
18046,2800201.0,0.5441980001295812
18048,1132000.0,0.5441980001295812
18049,12551102.0,0.5441980001295812
18052,12017101.0,0.5441980001295812
18055,4272002.0,0.5441980001295812
18059,8764201.0,1.0883960002591624
18061,9756000.0,0.5441980001295812
18062,339000.0,1.6325940003887436
18063,5933000.0,0.5441980001295812
18064,10643000.0,1.6325940003887436
18066,11460000.0,1.6325940003887436
18068,11686000.0,0.5441980001295812
18069,12096000.0,1.6325940003887436
18076,12559101.0,0.5441980001295812
18078,701002.0,0.5441980001295812
18079,3276000.0,0.5441980001295812
18080,920201.0,1.6325940003887436
18081,6040201.0,1.6325940003887436
18082,10569000.0,1.6325940003887436
18083,13058000.0,0.5441980001295812
18085,9100000.0,1.6325940003887436
18086,6436101.0,0.5441980001295812
18089,12023000.0,1.6325940003887436
18090,170000.0,0.5441980001295812
18096,797000.0,1.6325940003887436
18097,4866101.0,0.5441980001295812
18098,7834101.0,0.5441980001295812
18100,3437000.0,0.5441980001295812
18101,3531000.0,0.5441980001295812
18102,8772202.0,0.5441980001295812
18103,8762102.0,0.5441980001295812
18105,134000.0,0.5441980001295812
18107,9117000.0,0.5441980001295812
18108,12562201.0,1.6325940003887436
18109,2796000.0,0.5441980001295812
18112,12027000.0,0.5441980001295812
18117,3450000.0,0.5441980001295812
18118,6811000.0,1.6325940003887436
18120,12603000.0,1.6325940003887436
18123,11125000.0,0.5441980001295812
18124,9192000.0,0.5441980001295812
18125,6437101.0,0.5441980001295812
18128,389000.0,0.5441980001295812
18129,231201.0,1.0883960002591624
18130,8556000.0,0.5441980001295812
18131,6474000.0,0.5441980001295812
18132,7545000.0,1.0883960002591624
18135,914201.0,0.5441980001295812
18139,8773101.0,0.5441980001295812
18140,9120000.0,1.6325940003887436
18141,10144000.0,1.6325940003887436
18142,4817201.0,0.5441980001295812
18143,660000.0,0.5441980001295812
18147,8667101.0,0.5441980001295812
18148,304000.0,0.5441980001295812
18151,8754101.0,0.5441980001295812
18152,374000.0,1.6325940003887436
18153,746000.0,0.5441980001295812
18154,10639000.0,1.6325940003887436
18155,3582000.0,1.6325940003887436
18156,11253000.0,0.5441980001295812
18158,2157101.0,2.1767920005183248
18159,1871000.0,1.6325940003887436
18161,12022000.0,0.5441980001295812
18162,4013000.0,0.5441980001295812
18163,11269000.0,0.5441980001295812
18167,6345000.0,0.5441980001295812
18168,13332000.0,0.5441980001295812
18170,2799105.0,0.5441980001295812
18171,13065000.0,0.5441980001295812
18172,3285000.0,1.6325940003887436
18174,10699000.0,1.6325940003887436
18175,6147201.0,0.5441980001295812
18180,7710105.0,1.6325940003887436
18186,7564000.0,1.6325940003887436
18189,6395000.0,1.6325940003887436
18190,8125000.0,0.5441980001295812
18191,10269101.0,1.0883960002591624
18192,12553201.0,0.5441980001295812
18193,10155000.0,0.5441980001295812
18194,6717000.0,1.6325940003887436
18198,6620000.0,0.5441980001295812
18199,12118000.0,0.5441980001295812
18202,7459000.0,0.5441980001295812
18204,5449000.0,0.5441980001295812
18205,2768000.0,1.0883960002591624
18206,12091000.0,1.6325940003887436
18207,2482201.0,0.5441980001295812
18208,5150000.0,1.0883960002591624
18210,10550000.0,0.5441980001295812
18219,184101.0,2.1767920005183248
18220,7359000.0,0.5441980001295812
18222,2800202.0,0.5441980001295812
18223,891000.0,1.6325940003887436
18225,9188000.0,0.5441980001295812
18226,250000.0,0.5441980001295812
18231,12021000.0,0.5441980001295812
18232,3071000.0,1.6325940003887436
18233,9138000.0,1.6325940003887436
18237,8890000.0,1.6325940003887436
18238,12329000.0,0.5441980001295812
18239,11951201.0,0.5441980001295812
18240,2774000.0,1.6325940003887436
18241,227201.0,1.0883960002591624
18243,3026201.0,0.5441980001295812
18244,3144000.0,1.6325940003887436
18246,7038000.0,0.5441980001295812
18247,5919000.0,1.6325940003887436
18249,267001.0,0.5441980001295812
18250,179000.0,1.0883960002591624
18252,10852000.0,0.5441980001295812
18254,12207000.0,2.1767920005183248
18255,2477000.0,0.5441980001295812
18264,2174101.0,1.6325940003887436
18267,7834101.0,0.5441980001295812
18270,10561000.0,0.5441980001295812
18274,13156102.0,1.6325940003887436
18275,9178000.0,1.6325940003887436
18277,5831000.0,1.6325940003887436
18282,3240204.0,1.0883960002591624
18285,12763000.0,0.5441980001295812
18287,12260000.0,1.0883960002591624
18289,2491000.0,1.0883960002591624
18290,6574101.0,0.5441980001295812
18292,6579101.0,4.3535840010366496
18295,6109000.0,1.6325940003887436
18297,10576000.0,0.5441980001295812
18298,8243000.0,0.5441980001295812
18301,8914000.0,0.5441980001295812
18302,10267201.0,1.0883960002591624
18306,11439105.0,0.5441980001295812
18307,8746201.0,0.5441980001295812
18309,9286201.0,1.0883960002591624
18311,12017101.0,0.5441980001295812
18312,913201.0,0.5441980001295812
18314,3279000.0,0.5441980001295812
18315,10658000.0,0.5441980001295812
18317,6083201.0,2.720990000647906
18320,10543000.0,0.5441980001295812
18322,8748101.0,1.0883960002591624
18323,9815101.0,0.5441980001295812
18324,12547201.0,0.5441980001295812
18325,10177000.0,0.5441980001295812
18326,271000.0,0.5441980001295812
18327,12091000.0,0.5441980001295812
18328,13546000.0,1.6325940003887436
18333,7710101.0,0.5441980001295812
18334,10265101.0,0.5441980001295812
18341,5920000.0,0.5441980001295812
18344,2168101.0,1.6325940003887436
18345,8628000.0,0.5441980001295812
18346,5773000.0,0.5441980001295812
18347,227201.0,1.6325940003887436
18348,266000.0,0.5441980001295812
18350,6709000.0,1.0883960002591624
18351,6474000.0,2.1767920005183248
18354,4213000.0,0.5441980001295812
18355,5340000.0,1.0883960002591624
18357,6624000.0,1.6325940003887436
18359,8457201.0,0.5441980001295812
18360,5062000.0,0.5441980001295812
18361,7362000.0,1.6325940003887436
18362,9093000.0,0.5441980001295812
18363,12015101.0,1.0883960002591624
18366,7501000.0,0.5441980001295812
18368,4064000.0,0.5441980001295812
18369,7131000.0,0.5441980001295812
18373,6074101.0,1.6325940003887436
18376,9814101.0,0.5441980001295812
18377,8764201.0,0.5441980001295812
18379,2825201.0,0.5441980001295812
18383,772000.0,0.5441980001295812
18385,4866101.0,0.5441980001295812
18386,331000.0,0.5441980001295812
18387,7827201.0,1.0883960002591624
18390,6712000.0,1.6325940003887436
18391,6819000.0,0.5441980001295812
18399,3072000.0,1.0883960002591624
18404,1911000.0,0.5441980001295812
18405,298000.0,1.6325940003887436
18406,7500102.0,0.5441980001295812
18408,7033000.0,0.5441980001295812
18412,5169000.0,1.6325940003887436
18420,8054101.0,0.5441980001295812
18423,13241000.0,0.5441980001295812
18424,1600000.0,0.5441980001295812
18429,8048103.0,0.5441980001295812
18432,702000.0,1.6325940003887436
18433,580000.0,0.5441980001295812
18437,913201.0,1.0883960002591624
18438,5174000.0,0.5441980001295812
18439,8746103.0,0.5441980001295812
18441,4352000.0,1.0883960002591624
18442,928102.0,0.5441980001295812
18443,8746103.0,1.6325940003887436
18444,184001.0,0.5441980001295812
18447,923201.0,1.0883960002591624
18450,6269000.0,0.5441980001295812
18451,7710201.0,1.0883960002591624
18453,4304000.0,1.6325940003887436
18457,11254000.0,0.5441980001295812
18463,5390000.0,0.5441980001295812
18464,13072000.0,0.5441980001295812
18467,5692000.0,0.5441980001295812
18468,425000.0,0.5441980001295812
18469,9136000.0,2.1767920005183248
18473,454000.0,3.265188000777487
18474,5664000.0,0.5441980001295812
18476,11011002.0,2.720990000647906
18479,6190000.0,1.0883960002591624
18483,930201.0,0.5441980001295812
18487,5062000.0,0.5441980001295812
18490,9170000.0,1.6325940003887436
18494,19003000.0,0.5441980001295812
18495,7294000.0,1.6325940003887436
18496,13167201.0,1.0883960002591624
18499,4839000.0,0.5441980001295812
18503,3240201.0,1.0883960002591624
18506,1354000.0,1.6325940003887436
18510,11633000.0,0.5441980001295812
18511,8744101.0,0.5441980001295812
18514,4076000.0,0.5441980001295812
18518,11943201.0,0.5441980001295812
18522,11482000.0,1.6325940003887436
18525,8776203.0,0.5441980001295812
18527,299000.0,0.5441980001295812
18530,7654000.0,0.5441980001295812
18532,9102000.0,1.6325940003887436
18534,5906000.0,2.1767920005183248
18537,1120000.0,1.6325940003887436
18539,9811201.0,1.6325940003887436
18540,459000.0,0.5441980001295812
18542,6071101.0,0.5441980001295812
18544,13054000.0,0.5441980001295812
18547,14186000.0,1.6325940003887436
18549,10171000.0,0.5441980001295812
18550,13329000.0,0.5441980001295812
18551,10030000.0,0.5441980001295812
18552,9762000.0,0.5441980001295812
18554,10580000.0,0.5441980001295812
18555,6583102.0,0.5441980001295812
18556,10125000.0,1.6325940003887436
18560,8807000.0,0.5441980001295812
18563,8762202.0,0.5441980001295812
18565,3089000.0,1.6325940003887436
18567,12285101.0,0.5441980001295812
18569,1341000.0,0.5441980001295812
18571,13174101.0,1.6325940003887436
18572,6814000.0,0.5441980001295812
18573,9135000.0,0.5441980001295812
18574,6043201.0,1.6325940003887436
18575,9876401.0,1.0883960002591624
18577,5059000.0,4.3535840010366496
18578,12664000.0,0.5441980001295812
18582,6148101.0,2.1767920005183248
18585,8180000.0,1.6325940003887436
18587,3025201.0,0.5441980001295812
18589,868000.0,0.5441980001295812
18590,184101.0,0.5441980001295812
18591,19981000.0,0.5441980001295812
18592,12031000.0,0.5441980001295812
18594,255000.0,0.5441980001295812
18595,209201.0,0.5441980001295812
18596,2031000.0,0.5441980001295812
18598,510000.0,0.5441980001295812
18599,8347101.0,2.1767920005183248
18601,8746103.0,0.5441980001295812
18604,6752000.0,0.5441980001295812
18605,1331000.0,1.6325940003887436
18607,103000.0,1.6325940003887436
18608,4538101.0,1.0883960002591624
18609,12873000.0,0.5441980001295812
18612,10646000.0,0.5441980001295812
18613,12017101.0,1.0883960002591624
18614,9161000.0,1.6325940003887436
18615,6333000.0,0.5441980001295812
18617,7121000.0,0.5441980001295812
18618,13360000.0,0.5441980001295812
18619,12029000.0,0.5441980001295812
18620,9722000.0,1.0883960002591624
18623,6576201.0,0.5441980001295812
18624,3088002.0,1.6325940003887436
18625,11437201.0,1.6325940003887436
18626,9629000.0,1.6325940003887436
18628,7125000.0,0.5441980001295812
18631,928202.0,1.6325940003887436
18634,9747201.0,0.5441980001295812
18637,2805000.0,0.5441980001295812
18639,3440000.0,1.0883960002591624
18643,2351000.0,0.5441980001295812
18644,7139000.0,0.5441980001295812
18645,7706202.0,0.5441980001295812
18646,4811101.0,1.0883960002591624
18648,3670000.0,2.1767920005183248
18651,9134000.0,0.5441980001295812
18652,299000.0,0.5441980001295812
18653,714000.0,0.5441980001295812
18654,897000.0,0.5441980001295812
18659,548101.0,1.0883960002591624
18660,13143201.0,1.0883960002591624
18663,1450000.0,1.0883960002591624
18664,8463101.0,1.6325940003887436
18666,1006000.0,1.6325940003887436
18668,13771000.0,0.5441980001295812
18671,7834101.0,0.5441980001295812
18677,12547101.0,1.0883960002591624
18681,10542000.0,1.0883960002591624
18683,264000.0,1.6325940003887436
18685,3091000.0,0.5441980001295812
18686,13579101.0,0.5441980001295812
18687,451000.0,0.5441980001295812
18694,11057000.0,0.5441980001295812
18698,6817000.0,0.5441980001295812
18699,7479000.0,1.6325940003887436
18703,2177101.0,0.5441980001295812
18704,1703000.0,1.6325940003887436
18708,11641000.0,0.5441980001295812
18709,8769201.0,1.0883960002591624
18712,2468000.0,1.6325940003887436
18715,331000.0,0.5441980001295812
18722,12719000.0,0.5441980001295812
18724,3151000.0,0.5441980001295812
18726,8748201.0,1.6325940003887436
18727,9653000.0,0.5441980001295812
18728,6286000.0,1.6325940003887436
18730,5662000.0,0.5441980001295812
18731,5569101.0,0.5441980001295812
18732,7059000.0,2.720990000647906
18739,7710103.0,0.5441980001295812
18740,8342201.0,0.5441980001295812
18741,5946000.0,1.6325940003887436
18742,9403000.0,0.5441980001295812
18744,219201.0,0.5441980001295812
18746,4269000.0,0.5441980001295812
18749,12562101.0,0.5441980001295812
18750,10673000.0,1.6325940003887436
18752,7316000.0,2.1767920005183248
18753,431000.0,0.5441980001295812
