,cnn_intrsctn_fkey,cnn_sgmt_fkey,ped_action,number_injured,number_killed
10297,21454000,,No Pedestrian Involved,3,0.0
10298,20813000,,No Pedestrian Involved,1,0.0
10299,27233000,5908000.0,No Pedestrian Involved,1,0.0
10300,27364000,,No Pedestrian Involved,2,0.0
10301,33083000,8700000.0,No Pedestrian Involved,1,0.0
10302,24716000,,No Pedestrian Involved,1,0.0
10303,23937000,,No Pedestrian Involved,1,0.0
10304,54112000,15048000.0,No Pedestrian Involved,1,0.0
10305,24020000,,No Pedestrian Involved,1,0.0
10306,23335000,11956201.0,Crossing in Crosswalk at Intersection,1,0.0
10307,24378000,,No Pedestrian Involved,1,0.0
10308,26639000,5553000.0,No Pedestrian Involved,1,0.0
10309,23924000,5668000.0,No Pedestrian Involved,1,0.0
10310,24959000,,Crossing in Crosswalk at Intersection,1,0.0
10311,21444000,,Crossing in Crosswalk at Intersection,1,0.0
10312,33713000,3242201.0,No Pedestrian Involved,1,1.0
10313,21502000,,No Pedestrian Involved,1,0.0
10314,27444000,10272201.0,No Pedestrian Involved,1,0.0
10315,27245000,,No Pedestrian Involved,2,0.0
10316,21646000,,No Pedestrian Involved,1,0.0
10317,21781000,,No Pedestrian Involved,1,0.0
10318,27159000,,No Pedestrian Involved,1,0.0
10319,25152000,8129000.0,No Pedestrian Involved,1,0.0
10320,24170000,9115000.0,Crossing Not in Crosswalk,1,0.0
10321,33027000,,No Pedestrian Involved,1,0.0
10322,30768000,8745201.0,No Pedestrian Involved,1,0.0
10323,33625000,8709101.0,No Pedestrian Involved,1,0.0
10324,25941000,6323000.0,Crossing in Crosswalk at Intersection,1,0.0
10325,30756000,,Crossing in Crosswalk at Intersection,1,0.0
10326,21561000,,No Pedestrian Involved,3,0.0
10327,24174000,,No Pedestrian Involved,1,0.0
10328,30739000,,Crossing in Crosswalk at Intersection,1,0.0
10329,25186000,,Crossing Not in Crosswalk,1,0.0
10330,21030000,,No Pedestrian Involved,1,0.0
10331,24022000,,No Pedestrian Involved,1,0.0
10332,23411000,12283201.0,No Pedestrian Involved,1,0.0
10333,25730000,,No Pedestrian Involved,1,0.0
10334,26342000,,Crossing in Crosswalk at Intersection,1,0.0
10335,27279000,5915000.0,No Pedestrian Involved,1,0.0
10336,25481000,,Crossing Not in Crosswalk,1,0.0
10337,24909000,12322000.0,No Pedestrian Involved,1,0.0
10338,26350000,,Crossing in Crosswalk at Intersection,0,1.0
10339,35066000,7458002.0,Crossing Not in Crosswalk,1,0.0
10340,24892000,12194000.0,No Pedestrian Involved,1,0.0
10341,26811000,,No Pedestrian Involved,1,0.0
10342,24599000,,"In Road, Including Shoulder",1,0.0
10343,25227000,,No Pedestrian Involved,2,0.0
10344,25090000,,Crossing in Crosswalk at Intersection,1,0.0
10345,32859000,,No Pedestrian Involved,2,0.0
10346,26036000,,No Pedestrian Involved,1,0.0
10347,25606000,,No Pedestrian Involved,1,0.0
10348,30055000,8891000.0,No Pedestrian Involved,2,0.0
10349,23179000,12393000.0,No Pedestrian Involved,1,0.0
10350,25566000,8153000.0,No Pedestrian Involved,1,0.0
10351,33539000,,No Pedestrian Involved,1,0.0
10352,23832000,263000.0,No Pedestrian Involved,1,0.0
10353,25564000,5514000.0,No Pedestrian Involved,1,0.0
10354,21345000,13075000.0,No Pedestrian Involved,1,0.0
10355,22579000,,Not Stated,1,0.0
10356,25225000,3550000.0,"In Road, Including Shoulder",1,0.0
10357,20421000,,No Pedestrian Involved,2,0.0
10358,24088000,,No Pedestrian Involved,2,0.0
10359,24909000,,Crossing in Crosswalk at Intersection,1,0.0
10360,25230000,10474000.0,No Pedestrian Involved,1,0.0
10361,24885000,290000.0,"In Road, Including Shoulder",1,0.0
10362,22863000,,No Pedestrian Involved,1,0.0
10363,24312000,448000.0,No Pedestrian Involved,1,0.0
10364,25757000,4216000.0,No Pedestrian Involved,4,0.0
10365,26437000,,No Pedestrian Involved,1,0.0
10366,20770000,,Crossing in Crosswalk at Intersection,1,0.0
10367,23385000,12413000.0,No Pedestrian Involved,2,0.0
10368,23940000,296000.0,No Pedestrian Involved,1,0.0
10369,23032000,928202.0,No Pedestrian Involved,3,0.0
10370,25002000,,Crossing in Crosswalk at Intersection,1,0.0
10371,23834000,,Crossing in Crosswalk at Intersection,1,0.0
10372,25814000,3789000.0,No Pedestrian Involved,1,0.0
10373,26505000,,No Pedestrian Involved,1,0.0
10374,22193000,9816201.0,No Pedestrian Involved,1,0.0
10375,22192000,9817201.0,No Pedestrian Involved,1,0.0
10376,25727000,,No Pedestrian Involved,1,0.0
10377,33614000,,Crossing in Crosswalk at Intersection,1,0.0
10378,24378000,,No Pedestrian Involved,1,0.0
10379,25352000,4295000.0,"In Road, Including Shoulder",1,0.0
10380,21444000,,No Pedestrian Involved,1,0.0
10381,24926000,,Crossing in Crosswalk at Intersection,1,0.0
10382,25627000,6582102.0,No Pedestrian Involved,2,0.0
10383,24045000,,Crossing in Crosswalk at Intersection,1,0.0
10384,25473000,,No Pedestrian Involved,2,0.0
10385,28106000,,No Pedestrian Involved,1,0.0
10386,27483000,,No Pedestrian Involved,1,0.0
10387,21023000,2800102.0,No Pedestrian Involved,2,0.0
10388,24547000,,No Pedestrian Involved,1,0.0
10389,22524000,3239201.0,No Pedestrian Involved,1,0.0
10390,20306000,,No Pedestrian Involved,1,0.0
10391,23946000,,No Pedestrian Involved,1,0.0
10392,25693000,2145000.0,No Pedestrian Involved,3,0.0
10393,21737000,,Crossing in Crosswalk at Intersection,1,0.0
10394,25676000,6580101.0,Crossing Not in Crosswalk,1,0.0
10395,22862000,,No Pedestrian Involved,1,0.0
10396,23607000,12047000.0,No Pedestrian Involved,1,0.0
10397,25849000,,No Pedestrian Involved,1,0.0
10398,26028000,,No Pedestrian Involved,1,0.0
10399,27831000,3502000.0,No Pedestrian Involved,2,0.0
10400,25185000,12725000.0,No Pedestrian Involved,1,0.0
10401,26699000,,No Pedestrian Involved,1,0.0
10402,25115000,3159000.0,No Pedestrian Involved,1,0.0
10403,21736000,9173101.0,No Pedestrian Involved,1,0.0
10404,51560000,10544000.0,No Pedestrian Involved,1,0.0
10405,23865000,,Crossing in Crosswalk at Intersection,1,0.0
10406,20163000,,Crossing Not in Crosswalk,1,0.0
10407,25182000,,No Pedestrian Involved,1,0.0
10408,26038000,,No Pedestrian Involved,1,0.0
10409,27783000,,Crossing in Crosswalk at Intersection,1,0.0
10410,24597000,,No Pedestrian Involved,1,0.0
10411,34161000,,No Pedestrian Involved,1,0.0
10412,25918000,6815000.0,Crossing in Crosswalk at Intersection,1,0.0
10413,24450000,,No Pedestrian Involved,1,0.0
10414,24436000,,No Pedestrian Involved,2,0.0
10415,20234000,198201.0,No Pedestrian Involved,1,0.0
10416,26345000,,No Pedestrian Involved,1,0.0
10417,33391000,9147101.0,No Pedestrian Involved,1,0.0
10418,24450000,,No Pedestrian Involved,1,0.0
10419,20467000,233202.0,No Pedestrian Involved,2,0.0
10420,26026000,,No Pedestrian Involved,1,0.0
10421,24748000,3532000.0,No Pedestrian Involved,1,0.0
10422,25252000,7125000.0,Crossing in Crosswalk at Intersection,1,0.0
10423,24241000,,No Pedestrian Involved,1,0.0
10424,23947000,7041000.0,No Pedestrian Involved,1,0.0
10425,24414000,9107000.0,No Pedestrian Involved,1,0.0
10426,27364000,,No Pedestrian Involved,3,0.0
10427,20483000,,Not Stated,1,0.0
10428,20945000,8674201.0,No Pedestrian Involved,4,0.0
10429,25263000,,No Pedestrian Involved,1,0.0
10430,22184000,9433000.0,Crossing Not in Crosswalk,1,0.0
10431,24354000,7058000.0,No Pedestrian Involved,1,0.0
10432,54050000,7931202.0,No Pedestrian Involved,1,0.0
10433,27781000,,No Pedestrian Involved,1,0.0
10434,24144000,9121000.0,Crossing Not in Crosswalk,1,0.0
10435,24299000,7051000.0,No Pedestrian Involved,1,0.0
10436,23116000,,No Pedestrian Involved,1,0.0
10437,25177000,10556000.0,No Pedestrian Involved,3,0.0
10438,24671000,,Crossing in Crosswalk at Intersection,1,0.0
10439,25154000,,Crossing in Crosswalk at Intersection,1,0.0
10440,23431000,,No Pedestrian Involved,3,0.0
10441,24333000,,Crossing in Crosswalk at Intersection,1,0.0
10442,24941000,,Crossing in Crosswalk at Intersection,1,0.0
10443,24172000,13063000.0,No Pedestrian Involved,1,0.0
10444,26930000,,No Pedestrian Involved,1,0.0
10445,21897000,6588101.0,Crossing in Crosswalk at Intersection,1,0.0
10446,26849000,11265000.0,No Pedestrian Involved,1,0.0
10447,24175000,,No Pedestrian Involved,1,0.0
10448,30746000,,No Pedestrian Involved,1,0.0
10449,22789000,,Crossing in Crosswalk at Intersection,1,0.0
10450,26341000,,Crossing in Crosswalk at Intersection,1,0.0
10451,26810000,,No Pedestrian Involved,2,0.0
10452,24883000,,No Pedestrian Involved,1,0.0
10453,20816000,2800201.0,No Pedestrian Involved,1,0.0
10454,24808000,,No Pedestrian Involved,1,0.0
10455,50123000,5080000.0,No Pedestrian Involved,1,0.0
10456,25145000,,Crossing in Crosswalk at Intersection,1,0.0
10457,26066000,,No Pedestrian Involved,2,0.0
10458,24331000,7112000.0,No Pedestrian Involved,1,0.0
10459,26345000,9765000.0,No Pedestrian Involved,1,0.0
10460,20769000,2550000.0,"In Road, Including Shoulder",1,0.0
10461,25219000,13155101.0,No Pedestrian Involved,2,0.0
10462,21017000,,No Pedestrian Involved,2,0.0
10463,33693000,,No Pedestrian Involved,1,0.0
10464,24094000,,No Pedestrian Involved,1,0.0
10465,26505000,10644000.0,Crossing in Crosswalk at Intersection,1,0.0
10466,27149000,,Crossing in Crosswalk at Intersection,1,0.0
10467,25002000,,Crossing in Crosswalk at Intersection,1,0.0
10468,24724000,,No Pedestrian Involved,1,0.0
10469,23068000,928101.0,No Pedestrian Involved,1,0.0
10470,24183000,13059000.0,No Pedestrian Involved,1,0.0
10471,33627000,7171000.0,No Pedestrian Involved,1,0.0
10472,20813000,,No Pedestrian Involved,1,0.0
10473,20930000,,No Pedestrian Involved,1,0.0
10474,23926000,4285000.0,Crossing Not in Crosswalk,2,0.0
10475,24895000,,No Pedestrian Involved,1,0.0
10476,20612000,13659000.0,Crossing in Crosswalk at Intersection,2,0.0
10477,25184000,,No Pedestrian Involved,1,0.0
10478,24918000,,Crossing in Crosswalk at Intersection,1,0.0
10479,26734000,,Crossing in Crosswalk at Intersection,1,0.0
10480,20907000,,No Pedestrian Involved,1,0.0
10481,20299000,,No Pedestrian Involved,1,0.0
10482,25913000,5444000.0,No Pedestrian Involved,1,0.0
10483,27439000,,No Pedestrian Involved,1,0.0
10484,24623000,,Crossing in Crosswalk at Intersection,1,0.0
10485,21781000,,No Pedestrian Involved,0,1.0
10486,25930000,,No Pedestrian Involved,1,0.0
10487,20191000,,No Pedestrian Involved,2,0.0
10488,25712000,887000.0,Crossing Not in Crosswalk,1,0.0
10489,23575000,7165000.0,No Pedestrian Involved,1,0.0
10490,21964000,3028101.0,Not Stated,3,0.0
10491,33391000,,No Pedestrian Involved,1,0.0
10492,21257000,2376000.0,No Pedestrian Involved,1,0.0
10493,35007000,9875301.0,No Pedestrian Involved,1,0.0
10494,25225000,,No Pedestrian Involved,2,0.0
10495,21345000,2489202.0,Crossing in Crosswalk at Intersection,1,0.0
10496,22865000,,Crossing in Crosswalk at Intersection,1,0.0
10497,21840000,,No Pedestrian Involved,1,0.0
10498,21703000,,Crossing in Crosswalk at Intersection,1,0.0
10499,24919000,10630000.0,No Pedestrian Involved,1,0.0
10500,52261000,,No Pedestrian Involved,1,0.0
10501,25199000,3855000.0,Crossing in Crosswalk at Intersection,1,0.0
10502,30742000,,No Pedestrian Involved,1,0.0
10503,27813000,,No Pedestrian Involved,2,0.0
10504,26818000,,No Pedestrian Involved,4,0.0
10505,33751000,7505000.0,No Pedestrian Involved,1,0.0
10506,27365000,,No Pedestrian Involved,1,0.0
10507,25942000,,Crossing in Crosswalk at Intersection,1,0.0
10508,25226000,13157201.0,No Pedestrian Involved,1,0.0
10509,25148000,,Not Stated,1,0.0
10510,21304000,,Crossing in Crosswalk at Intersection,1,0.0
10511,26430000,,Crossing Not in Crosswalk,1,0.0
10512,21290000,,No Pedestrian Involved,1,0.0
10513,26821000,,No Pedestrian Involved,1,0.0
10514,22456000,,No Pedestrian Involved,1,0.0
10515,26628000,12340000.0,No Pedestrian Involved,1,0.0
10516,30070000,9752000.0,No Pedestrian Involved,1,0.0
10517,33647000,11378000.0,No Pedestrian Involved,1,0.0
10518,24447000,9751000.0,No Pedestrian Involved,1,0.0
10519,26437000,5460000.0,No Pedestrian Involved,1,0.0
10520,24936000,,Crossing in Crosswalk at Intersection,1,0.0
10521,23204000,,No Pedestrian Involved,1,0.0
10522,21220000,5156000.0,Crossing Not in Crosswalk,1,0.0
10523,54151000,12553201.0,No Pedestrian Involved,1,0.0
10524,20259000,7424000.0,No Pedestrian Involved,2,0.0
10525,23953000,,No Pedestrian Involved,1,0.0
10526,24064000,,No Pedestrian Involved,1,0.0
10527,26633000,3558000.0,No Pedestrian Involved,2,0.0
10528,27500000,6073101.0,"In Road, Including Shoulder",1,0.0
10529,20310000,,No Pedestrian Involved,2,0.0
10530,25182000,,Crossing in Crosswalk at Intersection,1,0.0
10531,25018000,11165000.0,"In Road, Including Shoulder",1,0.0
10532,27655000,8033000.0,No Pedestrian Involved,2,0.0
10533,24044000,,No Pedestrian Involved,1,0.0
10534,22088000,,No Pedestrian Involved,1,0.0
10535,30765000,,No Pedestrian Involved,1,0.0
10536,24892000,8747202.0,No Pedestrian Involved,1,0.0
10537,24494000,6711000.0,No Pedestrian Involved,1,0.0
10538,33180000,19231000.0,No Pedestrian Involved,1,0.0
10539,25027000,,No Pedestrian Involved,1,0.0
10540,22570000,8051101.0,No Pedestrian Involved,1,0.0
10541,30755000,,No Pedestrian Involved,2,0.0
10542,27596000,,No Pedestrian Involved,1,0.0
10543,24926000,12428000.0,No Pedestrian Involved,1,0.0
10544,27541000,1213000.0,No Pedestrian Involved,1,0.0
10545,27372000,7296000.0,No Pedestrian Involved,1,0.0
10546,24547000,,No Pedestrian Involved,2,0.0
10547,25013000,,Crossing in Crosswalk at Intersection,1,0.0
10548,24075000,,No Pedestrian Involved,1,0.0
10549,24544000,9088000.0,No Pedestrian Involved,1,0.0
10550,27598000,8014000.0,Crossing in Crosswalk at Intersection,2,0.0
10551,34016000,8747102.0,No Pedestrian Involved,1,0.0
10552,24349000,5686000.0,No Pedestrian Involved,1,0.0
10553,23061000,7708101.0,No Pedestrian Involved,1,0.0
10554,22943000,,Crossing in Crosswalk at Intersection,1,0.0
10555,23952000,,No Pedestrian Involved,1,0.0
10556,23908000,,No Pedestrian Involved,1,0.0
10557,23937000,,No Pedestrian Involved,1,0.0
10558,26335000,,No Pedestrian Involved,1,0.0
10559,21694000,9153101.0,No Pedestrian Involved,2,0.0
10560,26533000,3553000.0,No Pedestrian Involved,1,0.0
10561,21740000,,No Pedestrian Involved,1,0.0
10562,25294000,,No Pedestrian Involved,1,0.0
10563,26347000,,No Pedestrian Involved,1,0.0
10564,33050000,1413000.0,No Pedestrian Involved,1,0.0
10565,24490000,,No Pedestrian Involved,1,0.0
10566,21841000,,No Pedestrian Involved,2,0.0
10567,24610000,9093000.0,No Pedestrian Involved,1,0.0
10568,25679000,1061000.0,"In Road, Including Shoulder",1,0.0
10569,24022000,,Not Stated,1,0.0
10570,26618000,6043101.0,No Pedestrian Involved,1,0.0
10571,20226000,7078000.0,No Pedestrian Involved,1,0.0
10572,23153000,771000.0,Crossing Not in Crosswalk,1,0.0
10573,34167000,19981000.0,No Pedestrian Involved,1,0.0
10574,24025000,,No Pedestrian Involved,1,0.0
10575,27037000,7989101.0,No Pedestrian Involved,1,0.0
10576,23887000,,No Pedestrian Involved,2,0.0
10577,33273000,,No Pedestrian Involved,1,0.0
10578,23183000,,No Pedestrian Involved,1,0.0
10579,24139000,,No Pedestrian Involved,2,0.0
10580,25857000,9876301.0,No Pedestrian Involved,2,0.0
10581,27430000,,Crossing in Crosswalk at Intersection,1,0.0
10582,24514000,,No Pedestrian Involved,1,0.0
10583,26045000,6272000.0,No Pedestrian Involved,1,0.0
10584,21598000,,Crossing Not in Crosswalk,1,0.0
10585,25197000,,Crossing in Crosswalk at Intersection,1,0.0
10586,25187000,,No Pedestrian Involved,1,0.0
10587,22201000,9435000.0,No Pedestrian Involved,1,0.0
10588,25635000,1117000.0,Crossing in Crosswalk at Intersection,1,0.0
10589,26608000,5549000.0,No Pedestrian Involved,1,0.0
10590,26930000,6051101.0,Crossing in Crosswalk at Intersection,2,0.0
10591,27804000,,No Pedestrian Involved,1,0.0
10592,26501000,10642000.0,No Pedestrian Involved,1,0.0
10593,27781000,,"In Road, Including Shoulder",1,0.0
10594,24004000,,No Pedestrian Involved,1,0.0
10595,27197000,7535000.0,No Pedestrian Involved,1,0.0
10596,23854000,,No Pedestrian Involved,1,0.0
10597,33034000,6582102.0,No Pedestrian Involved,1,0.0
10598,25698000,,No Pedestrian Involved,1,0.0
10599,24388000,,No Pedestrian Involved,1,0.0
10600,30729000,,Crossing in Crosswalk at Intersection,1,0.0
10601,27527000,,No Pedestrian Involved,1,0.0
10602,24881000,,Crossing in Crosswalk at Intersection,1,0.0
10603,30706000,13143103.0,"In Road, Including Shoulder",1,0.0
10604,24892000,8747102.0,Crossing Not in Crosswalk,1,0.0
10605,20667000,9788000.0,No Pedestrian Involved,1,0.0
10606,23163000,,No Pedestrian Involved,5,0.0
10607,25962000,12727000.0,Crossing in Crosswalk at Intersection,1,0.0
10608,25486000,,No Pedestrian Involved,1,0.0
10609,23785000,701001.0,No Pedestrian Involved,1,0.0
10610,24609000,166000.0,"In Road, Including Shoulder",1,0.0
10611,27743000,,No Pedestrian Involved,1,0.0
10612,24935000,,Not in Road,2,0.0
10613,26026000,,No Pedestrian Involved,1,0.0
10614,23887000,,Not Stated,1,0.0
10615,20574000,2813000.0,Not in Road,1,0.0
10616,23956000,5630000.0,No Pedestrian Involved,2,0.0
10617,23887000,305000.0,Crossing in Crosswalk at Intersection,1,0.0
10618,27830000,,No Pedestrian Involved,1,0.0
10619,24468000,,No Pedestrian Involved,5,0.0
10620,23535000,,No Pedestrian Involved,1,0.0
10621,23947000,7042000.0,"In Road, Including Shoulder",1,0.0
10622,24370000,,No Pedestrian Involved,1,0.0
10623,22217000,,Crossing in Crosswalk at Intersection,1,0.0
10624,24572000,,No Pedestrian Involved,1,0.0
10625,23856000,,Crossing in Crosswalk at Intersection,1,0.0
10626,23976000,,Crossing in Crosswalk at Intersection,1,0.0
10627,26514000,,No Pedestrian Involved,1,0.0
10628,33027000,,Crossing in Crosswalk at Intersection,1,0.0
10629,20748000,9793000.0,No Pedestrian Involved,1,0.0
10630,23919000,,No Pedestrian Involved,2,0.0
10631,24150000,,"In Road, Including Shoulder",1,0.0
10632,23176000,,Crossing in Crosswalk at Intersection,1,0.0
10633,20358000,,Crossing in Crosswalk at Intersection,1,0.0
10634,30726000,,"In Road, Including Shoulder",2,0.0
10635,21898000,,No Pedestrian Involved,1,0.0
10636,27791000,8376201.0,No Pedestrian Involved,1,0.0
10637,26595000,12133000.0,No Pedestrian Involved,1,0.0
10638,25343000,,Crossing in Crosswalk at Intersection,1,0.0
10639,23908000,,No Pedestrian Involved,1,0.0
10640,24378000,,No Pedestrian Involved,1,0.0
10641,24372000,9113000.0,No Pedestrian Involved,1,0.0
10642,25139000,,Crossing in Crosswalk at Intersection,1,0.0
10643,23069000,927102.0,No Pedestrian Involved,1,0.0
10644,28106000,4537201.0,No Pedestrian Involved,1,0.0
10645,20493000,,No Pedestrian Involved,1,0.0
10646,25220000,,No Pedestrian Involved,1,0.0
10647,24097000,,Crossing in Crosswalk at Intersection,1,0.0
10648,23991000,,No Pedestrian Involved,1,0.0
10649,23838000,,No Pedestrian Involved,1,0.0
10650,25916000,,No Pedestrian Involved,2,0.0
10651,22888000,,"In Road, Including Shoulder",1,0.0
10652,26554000,,No Pedestrian Involved,2,0.0
10653,23933000,,Crossing Not in Crosswalk,1,0.0
10654,54063000,12727000.0,No Pedestrian Involved,1,0.0
10655,26687000,,No Pedestrian Involved,4,0.0
10656,24490000,,No Pedestrian Involved,4,0.0
10657,26409000,,Crossing in Crosswalk at Intersection,1,0.0
10658,25221000,,No Pedestrian Involved,1,0.0
10659,20196000,7931102.0,No Pedestrian Involved,2,0.0
10660,24081000,12029000.0,No Pedestrian Involved,1,0.0
10661,33415000,7708101.0,No Pedestrian Involved,1,0.0
10662,24476000,,No Pedestrian Involved,1,0.0
10663,26659000,12869000.0,No Pedestrian Involved,1,0.0
10664,26600000,12336000.0,No Pedestrian Involved,1,0.0
10665,24434000,,Crossing in Crosswalk at Intersection,1,0.0
10666,25216000,,Crossing Not in Crosswalk,1,0.0
10667,24082000,1189000.0,No Pedestrian Involved,1,0.0
10668,34014000,,Crossing in Crosswalk at Intersection,1,0.0
10669,25088000,,No Pedestrian Involved,3,0.0
10670,23872000,,Crossing in Crosswalk at Intersection,1,0.0
10671,24293000,9100000.0,No Pedestrian Involved,1,0.0
10672,24142000,,No Pedestrian Involved,1,0.0
10673,26827000,3564000.0,No Pedestrian Involved,2,0.0
10674,25423000,10696000.0,No Pedestrian Involved,1,0.0
10675,25865000,,No Pedestrian Involved,1,0.0
10676,27947000,,"In Road, Including Shoulder",1,0.0
10677,26057000,,"In Road, Including Shoulder",1,0.0
10678,23875000,375000.0,No Pedestrian Involved,2,0.0
10679,23955000,1425000.0,Crossing in Crosswalk at Intersection,1,0.0
